73745,https://opendict.korean.go.kr/dictionary/view?sense_no=73745&viewType=confirm,명사,가렛좃,‘맷수쇠’의 방언.,,
630995,https://opendict.korean.go.kr/dictionary/view?sense_no=630995&viewType=confirm,명사,가렛좆둥이,‘맷수쇠’의 방언.,"아이고, 가렛좆둥이 몽글앙 안 뒈키여.","아이고, 맷수쇠 몽그라져서 안 되겠다."
73746,https://opendict.korean.go.kr/dictionary/view?sense_no=73746&viewType=confirm,명사,가렛중수리,‘맷수쇠’의 방언.,,
656129,https://opendict.korean.go.kr/dictionary/view?sense_no=656129&viewType=confirm,명사,가렛중수리,‘맷돌중쇠’의 방언.,,
656130,https://opendict.korean.go.kr/dictionary/view?sense_no=656130&viewType=confirm,명사,가렛중시리,‘맷돌중쇠’의 방언.,,
656149,https://opendict.korean.go.kr/dictionary/view?sense_no=656149&viewType=confirm,명사,가렛호겡이,‘맷돌구멍’의 방언.,,
656133,https://opendict.korean.go.kr/dictionary/view?sense_no=656133&viewType=confirm,명사,가렛혹,‘맷돌구멍’의 방언.,,
627819,https://opendict.korean.go.kr/dictionary/view?sense_no=627819&viewType=confirm,동사,가려가다,앞질러 바삐 가다.,무사 경 빨리 가려가젠 허멘?,왜 그렇게 빨리 앞질러 바삐 가려고 하니?
658492,https://opendict.korean.go.kr/dictionary/view?sense_no=658492&viewType=confirm,명사,가련바지,밑이 트인 바지.,자인 가레바지를 입엇수다.,쟨 밑이 트인 바지를 입었습니다.
620300,https://opendict.korean.go.kr/dictionary/view?sense_no=620300&viewType=confirm,명사,가로,‘가루’의 방언.,이 가로로 머 할 거니?,이 가루로 뭐 할 거니?
627823,https://opendict.korean.go.kr/dictionary/view?sense_no=627823&viewType=confirm,동사,가로가다,따로따로 갈라져서 가다.,,
643790,https://opendict.korean.go.kr/dictionary/view?sense_no=643790&viewType=confirm,명사,가로각석,‘저마다’의 방언.,,
810417,https://opendict.korean.go.kr/dictionary/view?sense_no=810417&viewType=confirm,부사,가로각석,‘저마다’의 방언.,,
620243,https://opendict.korean.go.kr/dictionary/view?sense_no=620243&viewType=confirm,동사,가로마트다,‘가로맡다’의 방언.,경 중간에서 가로마트지 말라.,그렇게 중간에서 가로맡지 마라.
656178,https://opendict.korean.go.kr/dictionary/view?sense_no=656178&viewType=confirm,동사,가로비다,베개 따위를 비스듬하게 베다.,베겔 경 가로비민 목 아픈다.,베개를 그렇게 비스듬하게 베면 목이 아프게 된다.
656181,https://opendict.korean.go.kr/dictionary/view?sense_no=656181&viewType=confirm,동사,가로사다,‘가로서다’의 방언.,경 가로상 이시민 쉐가 찔른다.,그렇게 길을 가로막고 서 있으면 소가 찌른다.
656187,https://opendict.korean.go.kr/dictionary/view?sense_no=656187&viewType=confirm,부사,가로삭삭,낱개로 여기저기에 흩어진 모양.,보리 삘 땐 가로삭삭 질 삐여사 한다.,보리를 뿌릴 때는 여기저기로 흩어지게 잘 뿌려야 한다.
656198,https://opendict.korean.go.kr/dictionary/view?sense_no=656198&viewType=confirm,동사,가로삭삭서끄다,곡식 낟알 따위를 이리저리 뒤섞다.,보리쌀과 좁쌀을 가로삭삭서끄라 .,보리쌀과 좁쌀을 이이저리 뒤섞어라 .
656209,https://opendict.korean.go.kr/dictionary/view?sense_no=656209&viewType=confirm,동사,가로서끄다,‘뒤섞다’의 방언.,,
657681,https://opendict.korean.go.kr/dictionary/view?sense_no=657681&viewType=confirm,부사,가로셍이,‘가로’의 방언.,,
656219,https://opendict.korean.go.kr/dictionary/view?sense_no=656219&viewType=confirm,명사,가로약,‘가루약’의 방언.,,
656222,https://opendict.korean.go.kr/dictionary/view?sense_no=656222&viewType=confirm,명사,가로음식,‘가루음식’의 방언.,,
656230,https://opendict.korean.go.kr/dictionary/view?sense_no=656230&viewType=confirm,동사,가로지다,가로로 쓰러지다.,,
74119,https://opendict.korean.go.kr/dictionary/view?sense_no=74119&viewType=confirm,명사,가로지스로,‘가로세로’의 방언.,,
620261,https://opendict.korean.go.kr/dictionary/view?sense_no=620261&viewType=confirm,동사,가로질르다,‘가로지르다’의 방언.,이 질로 가로질렁 가민 호꼼이라도 남보다 재게 가지지.,이 길로 가로질러서 가면 조금이라도 남보다 빨리 갈 수 있지.
